Date,Open,High,Low,Close,Volume
2020-06-01,100.0199966430664,100.0199966430664,100.01000213623047,100.01000213623047,1600
2020-06-02,100.0199966430664,100.0199966430664,100.01300048828125,100.01300048828125,4000
2020-06-03,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100
2020-06-04,100.0,100.02100372314453,100.0,100.01499938964844,2400
2020-06-05,100.0199966430664,100.0199966430664,100.01000213623047,100.01000213623047,400
2020-06-08,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100
2020-06-09,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100
2020-06-10,100.0199966430664,100.0199966430664,100.01499938964844,100.01499938964844,12300
2020-06-11,100.0199966430664,100.02999877929688,100.01499938964844,100.01499938964844,7587100
2020-06-12,100.01000213623047,100.0199966430664,100.01000213623047,100.01499938964844,4900
2020-06-15,100.0199966430664,100.0199966430664,100.01499938964844,100.01499938964844,8500
2020-06-16,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100
2020-06-17,100.02999877929688,100.02999877929688,100.01499938964844,100.0199966430664,4600
2020-06-18,100.02999877929688,100.02999877929688,100.0199966430664,100.02400207519531,19600
2020-06-19,100.0250015258789,100.02899932861328,100.0199966430664,100.0250015258789,5600
2020-06-22,100.02999877929688,100.02999877929688,100.01000213623047,100.0199966430664,22500
2020-06-23,100.02999877929688,100.02999877929688,100.0199966430664,100.0199966430664,1500
2020-06-24,100.01000213623047,100.02999877929688,100.01000213623047,100.0199966430664,17100
2020-06-25,100.0199966430664,100.0199966430664,100.01000213623047,100.0199966430664,10700
2020-06-26,100.02999877929688,100.02999877929688,100.01000213623047,100.01499938964844,51200
